,id,prices,market_caps,total_volumes
33,harmony,"[1619481600000, 0.13614667986040765]","[1619481600000, 1275577402.986031]","[1619481600000, 385729131.26055187]"
34,harmony,"[1619568000000, 0.14125012032015757]","[1619568000000, 1325421280.857843]","[1619568000000, 219258751.6325264]"
35,harmony,"[1619654400000, 0.13265392273180976]","[1619654400000, 1247892467.0363226]","[1619654400000, 163397284.9610449]"
36,harmony,"[1619740800000, 0.13318680244503875]","[1619740800000, 1260186547.9978828]","[1619740800000, 138987206.46010646]"
37,harmony,"[1619827200000, 0.1510738487352586]","[1619827200000, 1457092971.5319366]","[1619827200000, 225687670.661956]"
38,harmony,"[1619913600000, 0.14617904905725337]","[1619913600000, 1391603527.0427983]","[1619913600000, 102390454.98564607]"
39,harmony,"[1620000000000, 0.1404776176084187]","[1620000000000, 1336040574.492882]","[1620000000000, 71932158.2349016]"
40,harmony,"[1620086400000, 0.14120615150017507]","[1620086400000, 1343397753.2313359]","[1620086400000, 93128979.50634116]"
41,harmony,"[1620172800000, 0.1224955524743129]","[1620172800000, 1195873903.6936707]","[1620172800000, 124488179.1499979]"
42,harmony,"[1620259200000, 0.1306099149508286]","[1620259200000, 1232683563.2184722]","[1620259200000, 109718491.63800684]"
43,harmony,"[1620345600000, 0.12660053416181638]","[1620345600000, 1206400138.6546943]","[1620345600000, 90212980.42200646]"
44,harmony,"[1620432000000, 0.13041212517829107]","[1620432000000, 1240226635.4809396]","[1620432000000, 126116175.90817711]"
45,harmony,"[1620518400000, 0.12713631344709592]","[1620518400000, 1207489744.580496]","[1620518400000, 61517977.40334982]"
46,harmony,"[1620604800000, 0.1306129392855563]","[1620604800000, 1217978295.6051376]","[1620604800000, 76134796.74476635]"
47,harmony,"[1620691200000, 0.12089520598667133]","[1620691200000, 1144927730.570027]","[1620691200000, 241697574.69369185]"
48,harmony,"[1620777600000, 0.12487718605349175]","[1620777600000, 1184236753.0568979]","[1620777600000, 99500651.73655336]"
49,harmony,"[1620864000000, 0.10712393495718486]","[1620864000000, 1054201016.2505016]","[1620864000000, 108140033.94519044]"
50,harmony,"[1620950400000, 0.10826905724289684]","[1620950400000, 1011175636.8540659]","[1620950400000, 120559978.97033331]"
51,harmony,"[1621036800000, 0.11560661599051902]","[1621036800000, 1100232416.3575075]","[1621036800000, 105139082.4828568]"
52,harmony,"[1621123200000, 0.15599677906397622]","[1621123200000, 1483590435.1058419]","[1621123200000, 608534985.7617953]"
53,harmony,"[1621209600000, 0.14740098624356404]","[1621209600000, 1389714040.3760347]","[1621209600000, 719812507.2804468]"
54,harmony,"[1621296000000, 0.1349628853833883]","[1621296000000, 1319348210.3332214]","[1621296000000, 359863409.00378543]"
55,harmony,"[1621382400000, 0.1776488712019798]","[1621382400000, 1682117640.081736]","[1621382400000, 639950671.3160812]"
56,harmony,"[1621468800000, 0.11019453077620693]","[1621468800000, 1067025502.5607201]","[1621468800000, 583101160.5908403]"
57,harmony,"[1621555200000, 0.12185384731207143]","[1621555200000, 1160669957.59467]","[1621555200000, 304751822.8631157]"
58,harmony,"[1621641600000, 0.10437669886763634]","[1621641600000, 989011285.5967002]","[1621641600000, 207508679.108267]"
59,harmony,"[1621728000000, 0.08983276795622451]","[1621728000000, 855153402.7773694]","[1621728000000, 107758621.92040129]"
60,harmony,"[1621814400000, 0.08053108853668672]","[1621814400000, 763246120.6568259]","[1621814400000, 149687013.48343325]"
61,harmony,"[1621900800000, 0.1081772008091321]","[1621900800000, 1029533991.346565]","[1621900800000, 287874940.8342326]"
62,harmony,"[1621987200000, 0.10379150183049474]","[1621987200000, 985991832.8198198]","[1621987200000, 161276984.8530959]"
63,harmony,"[1622073600000, 0.1117334407227523]","[1622073600000, 1055686425.5000631]","[1622073600000, 164785761.9755977]"
64,harmony,"[1622160000000, 0.10461716876492369]","[1622160000000, 996909341.021632]","[1622160000000, 153023846.71726534]"
65,harmony,"[1622246400000, 0.09158169985047618]","[1622246400000, 871481665.4696068]","[1622246400000, 130100308.34935987]"
66,harmony,"[1622332800000, 0.08329997749581508]","[1622332800000, 802684339.5726651]","[1622332800000, 89110903.2347791]"
67,harmony,"[1622419200000, 0.09258435627266959]","[1622419200000, 874405940.1247547]","[1622419200000, 119627143.5725718]"
68,harmony,"[1622505600000, 0.10122939212059844]","[1622505600000, 1028415181.507055]","[1622505600000, 111887472.66190478]"
69,harmony,"[1622592000000, 0.09784242965588465]","[1622592000000, 997294462.7056872]","[1622592000000, 76896125.01133092]"
70,harmony,"[1622678400000, 0.10145541415136441]","[1622678400000, 1033390172.5860809]","[1622678400000, 61749650.90412346]"
71,harmony,"[1622764800000, 0.11016094083417473]","[1622764800000, 1127354966.565578]","[1622764800000, 80012070.69788235]"
72,harmony,"[1622851200000, 0.0986586136929884]","[1622851200000, 1004746550.404132]","[1622851200000, 99976444.8793663]"
73,harmony,"[1622937600000, 0.09205856982446867]","[1622937600000, 934512441.4630927]","[1622937600000, 78055004.74951051]"
74,harmony,"[1623024000000, 0.09616070280515397]","[1623024000000, 976489232.3628864]","[1623024000000, 33303757.653674286]"
75,harmony,"[1623110400000, 0.08644895852936356]","[1623110400000, 884824454.3042568]","[1623110400000, 62253163.289164945]"
76,harmony,"[1623196800000, 0.0862900597190715]","[1623196800000, 883364204.858516]","[1623196800000, 72746817.56624973]"
77,harmony,"[1623283200000, 0.09052073389815243]","[1623283200000, 924110989.5496732]","[1623283200000, 55672673.293756284]"
78,harmony,"[1623369600000, 0.08248966404958068]","[1623369600000, 852222320.8437119]","[1623369600000, 45659102.77102167]"
79,harmony,"[1623456000000, 0.07797075322826984]","[1623456000000, 792323496.6482794]","[1623456000000, 40427673.514974155]"
80,harmony,"[1623542400000, 0.07739175834503767]","[1623542400000, 794490925.5386783]","[1623542400000, 39101243.16738092]"
81,harmony,"[1623628800000, 0.08264944426960481]","[1623628800000, 838920894.2768992]","[1623628800000, 39340084.77028265]"
82,harmony,"[1623715200000, 0.08329726341979138]","[1623715200000, 848629812.328099]","[1623715200000, 35646969.54728674]"
83,harmony,"[1623801600000, 0.08416730898501015]","[1623801600000, 859295158.9625895]","[1623801600000, 37508314.061703354]"
84,harmony,"[1623888000000, 0.0804967740556919]","[1623888000000, 819342388.6982539]","[1623888000000, 34897330.05231585]"
85,harmony,"[1623974400000, 0.08035136977521383]","[1623974400000, 815554189.8536017]","[1623974400000, 20319335.499161292]"
86,harmony,"[1624060800000, 0.0738070423932694]","[1624060800000, 756047604.6464688]","[1624060800000, 30286499.617269713]"
87,harmony,"[1624147200000, 0.0719312938565609]","[1624147200000, 737749750.5624741]","[1624147200000, 19074371.083281983]"
88,harmony,"[1624233600000, 0.07298747511773145]","[1624233600000, 744962074.4834113]","[1624233600000, 24361335.664224632]"
89,harmony,"[1624320000000, 0.0571311340211005]","[1624320000000, 586532207.5782417]","[1624320000000, 51645661.528563015]"
90,harmony,"[1624406400000, 0.05180416021239685]","[1624406400000, 527489363.7562855]","[1624406400000, 66086353.98563435]"
91,harmony,"[1624492800000, 0.059516244054062445]","[1624492800000, 609353423.302603]","[1624492800000, 48814978.27182516]"
92,harmony,"[1624579200000, 0.060454906309388316]","[1624579200000, 617651350.081406]","[1624579200000, 24487490.275956705]"
0,havven,"[1616630400000, 16.06551146856814]","[1616630400000, 2388744120.6267757]","[1616630400000, 176910009.590672]"
1,havven,"[1616716800000, 16.07633315563768]","[1616716800000, 2378105855.1242623]","[1616716800000, 165200337.52684507]"
2,havven,"[1616803200000, 17.558292414716835]","[1616803200000, 2600665234.621041]","[1616803200000, 128756050.51252013]"
3,havven,"[1616889600000, 17.12100946113375]","[1616889600000, 2540182765.2879977]","[1616889600000, 115711575.12939641]"
4,havven,"[1616976000000, 16.453610333283116]","[1616976000000, 2442374140.950172]","[1616976000000, 110417186.86787175]"
5,havven,"[1617062400000, 17.734603006893593]","[1617062400000, 2626223440.3144526]","[1617062400000, 131266837.46331987]"
6,havven,"[1617148800000, 17.55599459001163]","[1617148800000, 2607041323.682819]","[1617148800000, 115917080.71294364]"
7,havven,"[1617235200000, 17.64601009255684]","[1617235200000, 2632972264.5857096]","[1617235200000, 145321217.23412696]"
8,havven,"[1617321600000, 19.11193460639087]","[1617321600000, 2832507309.286313]","[1617321600000, 208531588.14649516]"
9,havven,"[1617408000000, 21.28491452813407]","[1617408000000, 3158354037.093135]","[1617408000000, 270569774.29000676]"
10,havven,"[1617494400000, 19.311142042581956]","[1617494400000, 2900644432.9959545]","[1617494400000, 196378812.3237083]"
11,havven,"[1617580800000, 20.705773617428413]","[1617580800000, 3085661748.686764]","[1617580800000, 165595836.59222972]"
12,havven,"[1617667200000, 20.63394543396545]","[1617667200000, 3073432073.31891]","[1617667200000, 152201738.80747655]"
13,havven,"[1617753600000, 22.096973441574]","[1617753600000, 3297228738.0393786]","[1617753600000, 257674143.97821608]"
14,havven,"[1617840000000, 19.448098383463705]","[1617840000000, 2952667390.190738]","[1617840000000, 259804877.4956378]"
15,havven,"[1617926400000, 19.935247856406807]","[1617926400000, 3020122102.3732595]","[1617926400000, 144001127.49303135]"
16,havven,"[1618012800000, 19.40323216268889]","[1618012800000, 2937159458.8978753]","[1618012800000, 111114515.81627558]"
17,havven,"[1618099200000, 19.001583618890425]","[1618099200000, 2875541260.745931]","[1618099200000, 133873677.41517028]"
18,havven,"[1618185600000, 19.039407819338233]","[1618185600000, 2888547409.0060744]","[1618185600000, 134703061.9794582]"
19,havven,"[1618272000000, 19.59622603615706]","[1618272000000, 2966322564.518354]","[1618272000000, 172217992.30881107]"
20,havven,"[1618358400000, 19.179740958776726]","[1618358400000, 2904224386.1487694]","[1618358400000, 160549902.85908702]"
21,havven,"[1618444800000, 19.981260507815023]","[1618444800000, 3032981177.332689]","[1618444800000, 307170217.36663175]"
22,havven,"[1618531200000, 22.135841122910204]","[1618531200000, 3352493091.136055]","[1618531200000, 292532665.68847364]"
23,havven,"[1618617600000, 20.884372443277428]","[1618617600000, 3164524459.6550126]","[1618617600000, 283311217.7921869]"
24,havven,"[1618704000000, 20.334791165606823]","[1618704000000, 3099599977.387879]","[1618704000000, 169539054.7811102]"
25,havven,"[1618790400000, 18.037248553445004]","[1618790400000, 2746367812.9201875]","[1618790400000, 329895194.67680967]"
26,havven,"[1618876800000, 16.050273777527604]","[1618876800000, 2439968229.176189]","[1618876800000, 216095997.38503018]"
27,havven,"[1618963200000, 16.75071549292297]","[1618963200000, 2545008273.1767316]","[1618963200000, 234212655.07740524]"
28,havven,"[1619049600000, 16.031950041193554]","[1619049600000, 2436661218.7642794]","[1619049600000, 205249912.3836357]"
29,havven,"[1619136000000, 15.497485585767791]","[1619136000000, 2363897589.26106]","[1619136000000, 244597093.2290666]"
30,havven,"[1619222400000, 14.91701132953335]","[1619222400000, 2256159050.0391154]","[1619222400000, 332211067.47249293]"
31,havven,"[1619308800000, 13.674325362615502]","[1619308800000, 2105323678.8651853]","[1619308800000, 180042171.50232267]"
32,havven,"[1619395200000, 14.080553782097113]","[1619395200000, 2133590985.2396007]","[1619395200000, 146885271.61533728]"
33,havven,"[1619481600000, 16.127703462346165]","[1619481600000, 2447855846.282344]","[1619481600000, 193009284.41069165]"
34,havven,"[1619568000000, 17.025306309086393]","[1619568000000, 2587701930.2142887]","[1619568000000, 180191722.0989172]"
35,havven,"[1619654400000, 16.863948651933786]","[1619654400000, 2559599585.5535884]","[1619654400000, 175701402.409381]"
36,havven,"[1619740800000, 17.70300581668589]","[1619740800000, 2700664984.592473]","[1619740800000, 192977552.60786632]"
37,havven,"[1619827200000, 18.19636199364908]","[1619827200000, 2772461528.9876156]","[1619827200000, 129573667.85923012]"
38,havven,"[1619913600000, 18.14111830969881]","[1619913600000, 2765078700.478933]","[1619913600000, 109123033.0623185]"
39,havven,"[1620000000000, 17.306439526784786]","[1620000000000, 2640257927.8478603]","[1620000000000, 121024354.75258127]"
40,havven,"[1620086400000, 18.83566284705479]","[1620086400000, 2880046063.893576]","[1620086400000, 210763138.48000687]"
41,havven,"[1620172800000, 16.532129656968902]","[1620172800000, 2554432428.212848]","[1620172800000, 199476536.0365029]"
42,havven,"[1620259200000, 17.68039871780759]","[1620259200000, 2700234028.211643]","[1620259200000, 154747360.73758084]"
43,havven,"[1620345600000, 18.438543006811805]","[1620345600000, 2822606102.9107294]","[1620345600000, 248049196.5921421]"
44,havven,"[1620432000000, 18.718660848033263]","[1620432000000, 2857871910.0640154]","[1620432000000, 389531728.3385031]"
45,havven,"[1620518400000, 18.434218462332474]","[1620518400000, 2805098371.6803617]","[1620518400000, 154956667.72623515]"
46,havven,"[1620604800000, 17.77945902056775]","[1620604800000, 2719097157.8341503]","[1620604800000, 129077441.36474381]"
47,havven,"[1620691200000, 16.31070679893843]","[1620691200000, 2503659388.14057]","[1620691200000, 171841990.5525839]"
48,havven,"[1620777600000, 18.411665558142975]","[1620777600000, 2800398181.7559886]","[1620777600000, 162914141.1367993]"
49,havven,"[1620864000000, 18.216825512926466]","[1620864000000, 2913007750.3614163]","[1620864000000, 841940920.6871669]"
50,havven,"[1620950400000, 18.49164500772662]","[1620950400000, 2810420009.1636424]","[1620950400000, 872306507.567033]"
51,havven,"[1621036800000, 21.28133506325647]","[1621036800000, 3264720616.551147]","[1621036800000, 619926158.3458455]"
52,havven,"[1621123200000, 19.3012190282298]","[1621123200000, 2952550415.520293]","[1621123200000, 511990789.70977783]"
53,havven,"[1621209600000, 18.82717167045832]","[1621209600000, 2879974184.0467973]","[1621209600000, 251178179.06592107]"
54,havven,"[1621296000000, 20.292527896383504]","[1621296000000, 3145563104.0098677]","[1621296000000, 499115032.43818617]"
55,havven,"[1621382400000, 23.00835310261203]","[1621382400000, 3496254664.184229]","[1621382400000, 758464717.4459629]"
56,havven,"[1621468800000, 14.671101592708592]","[1621468800000, 2293085942.3575177]","[1621468800000, 616760001.5391716]"
57,havven,"[1621555200000, 16.142179867461735]","[1621555200000, 2475523778.7765527]","[1621555200000, 337851313.7522003]"
58,havven,"[1621641600000, 16.24472162800477]","[1621641600000, 2465605403.078033]","[1621641600000, 561758184.0896572]"
59,havven,"[1621728000000, 14.919646509096712]","[1621728000000, 2308341540.635058]","[1621728000000, 360994890.54950994]"
60,havven,"[1621814400000, 11.883609383139309]","[1621814400000, 1810501470.2321792]","[1621814400000, 287193700.4081714]"
61,havven,"[1621900800000, 13.875200179409928]","[1621900800000, 2136874717.6323395]","[1621900800000, 221918506.53806528]"
62,havven,"[1621987200000, 13.57955242011303]","[1621987200000, 2101831344.9896867]","[1621987200000, 170523551.79464674]"
63,havven,"[1622073600000, 14.449887559240596]","[1622073600000, 2218192076.6343694]","[1622073600000, 148443536.22562942]"
64,havven,"[1622160000000, 13.32825084394249]","[1622160000000, 2066740161.334237]","[1622160000000, 104868359.02957045]"
65,havven,"[1622246400000, 11.955431757433571]","[1622246400000, 1845652340.331793]","[1622246400000, 124316730.19570619]"
66,havven,"[1622332800000, 10.952627771985838]","[1622332800000, 1706801511.4184542]","[1622332800000, 89289867.8759407]"
67,havven,"[1622419200000, 11.756363381668578]","[1622419200000, 1816058626.6262674]","[1622419200000, 84246170.39321633]"
68,havven,"[1622505600000, 13.294869338516278]","[1622505600000, 2048438873.6126592]","[1622505600000, 96549113.8013019]"
69,havven,"[1622592000000, 12.715867203907239]","[1622592000000, 1973133137.1122804]","[1622592000000, 75107075.9849325]"
70,havven,"[1622678400000, 12.87375777669891]","[1622678400000, 1992941771.2411308]","[1622678400000, 64433694.44177698]"
71,havven,"[1622764800000, 13.470357816098742]","[1622764800000, 2090024859.0352168]","[1622764800000, 90091630.07997337]"
72,havven,"[1622851200000, 12.213936220370785]","[1622851200000, 1896577641.8267016]","[1622851200000, 88314833.87234905]"
73,havven,"[1622937600000, 11.621267684688501]","[1622937600000, 1789461732.3305142]","[1622937600000, 64051254.91915694]"
74,havven,"[1623024000000, 11.894004265212498]","[1623024000000, 1840365969.0399702]","[1623024000000, 46320542.3658864]"
75,havven,"[1623110400000, 10.790968641741665]","[1623110400000, 1690024655.2227619]","[1623110400000, 59738222.52623409]"
76,havven,"[1623196800000, 10.482852677515663]","[1623196800000, 1633022739.3218608]","[1623196800000, 97215713.76360443]"
77,havven,"[1623283200000, 10.901016818737341]","[1623283200000, 1697770880.02933]","[1623283200000, 75387217.22762021]"
78,havven,"[1623369600000, 9.928708837328697]","[1623369600000, 1551108428.3978918]","[1623369600000, 62878817.81408464]"
79,havven,"[1623456000000, 8.648420020982396]","[1623456000000, 1349931221.6431506]","[1623456000000, 250636078.29609478]"
80,havven,"[1623542400000, 8.48327867071867]","[1623542400000, 1335856518.8142114]","[1623542400000, 85654689.2229782]"
81,havven,"[1623628800000, 9.16416996454966]","[1623628800000, 1428051767.3252156]","[1623628800000, 66439220.70570612]"
82,havven,"[1623715200000, 10.007689398090678]","[1623715200000, 1566513286.728446]","[1623715200000, 101421169.10051152]"
83,havven,"[1623801600000, 9.771544399759465]","[1623801600000, 1533447860.1164868]","[1623801600000, 87752145.85066243]"
84,havven,"[1623888000000, 8.985451809704324]","[1623888000000, 1413525800.5286102]","[1623888000000, 62720407.305616125]"
85,havven,"[1623974400000, 9.028041295635864]","[1623974400000, 1414521067.5127575]","[1623974400000, 47441387.47249206]"
86,havven,"[1624060800000, 8.339018133919565]","[1624060800000, 1315188806.7295458]","[1624060800000, 58362405.79339828]"
87,havven,"[1624147200000, 8.127865662991393]","[1624147200000, 1280747858.7616553]","[1624147200000, 39544417.598744616]"
88,havven,"[1624233600000, 8.497459038951117]","[1624233600000, 1340419559.7477665]","[1624233600000, 57009882.715569176]"
89,havven,"[1624320000000, 6.642096094427087]","[1624320000000, 1055774663.6183747]","[1624320000000, 79177821.21067223]"
90,havven,"[1624406400000, 6.31612357147171]","[1624406400000, 992030254.2795254]","[1624406400000, 92990113.93642324]"
